XML,JAVA
def://app/src/main/res/layout/header_item_gank_custom.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/tx_name,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/CustomFragment.java//R.id.tx_name
def://app/src/main/res/layout/header_item_gank_custom.xml//RelativeLayout/LinearLayout/android:id//@+id\/ll_choose_catalogue,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/CustomFragment.java//R.id.ll_choose_catalogue
def://app/src/main/res/layout/item_tree.xml//layout/androidx.constraintlayout.widget.ConstraintLayout/TextView/android:id//@+id\/tv_tree_title,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/TreeAdapter.java//R.id.tv_tree_title
def://app/src/main/res/layout/item_tree.xml//layout/androidx.constraintlayout.widget.ConstraintLayout/com.google.android.flexbox.FlexboxLayout/android:id//@+id\/fl_tree,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/TreeAdapter.java//R.id.fl_tree
def://app/src/main/res/layout/dialog_eidt_url.xml//LinearLayout/androidx.appcompat.widget.AppCompatEditText/android:id//@+id\/et_name,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.et_name
def://app/src/main/res/layout/dialog_eidt_url.xml//LinearLayout/androidx.appcompat.widget.AppCompatEditText/android:id//@+id\/et_link,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.et_link
def://app/src/main/res/layout/activity_view_big_image.xml//RelativeLayout/com.example.jingbin.cloudreader.view.viewbigimage.HackyViewPager/android:id//@+id\/very_image_viewpager,use://app/src/main/java/com/example/jingbin/cloudreader/view/bigimage/BigImagePagerActivity.java//R.id.very_image_viewpager
def://app/src/main/res/layout/activity_view_big_image.xml//RelativeLayout/com.example.jingbin.cloudreader.view.viewbigimage.HackyViewPager/android:id//@+id\/very_image_viewpager,use://app/src/main/java/com/example/jingbin/cloudreader/view/viewbigimage/ViewBigImageActivity.java//R.id.very_image_viewpager
def://app/src/main/res/layout/activity_view_big_image.xml//RelativeLayout/TextView/android:id//@+id\/very_image_viewpager_text,use://app/src/main/java/com/example/jingbin/cloudreader/view/viewbigimage/ViewBigImageActivity.java//R.id.very_image_viewpager_text
def://app/src/main/res/layout/activity_view_big_image.xml//RelativeLayout/TextView/android:id//@+id\/tv_save_big_image,use://app/src/main/java/com/example/jingbin/cloudreader/view/viewbigimage/ViewBigImageActivity.java//R.id.tv_save_big_image
def://app/src/main/res/layout/item_banner_wanandroid.xml//RelativeLayout/ImageView/android:id//@+id\/iv_banner,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/GankHomeFragment.java//R.id.iv_banner
def://app/src/main/res/layout/item_banner_wanandroid.xml//RelativeLayout/ImageView/android:id//@+id\/iv_banner,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/EverydayFragment.java//R.id.iv_banner
def://app/src/main/res/layout/item_banner_wanandroid.xml//RelativeLayout/ImageView/android:id//@+id\/iv_banner,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/HomeFragment.java//R.id.iv_banner
def://app/src/main/res/layout/item_banner_wanandroid.xml//RelativeLayout/View/android:id//@+id\/view_mask,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/HomeFragment.java//R.id.view_mask
def://app/src/main/res/layout/dialog_layout_private.xml//LinearLayout/TextView/android:id//@+id\/tv_content,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.tv_content
def://app/src/main/res/layout/dialog_layout_private.xml//LinearLayout/TextView/android:id//@+id\/tv_agree,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.tv_agree
def://app/src/main/res/layout/dialog_layout_private.xml//LinearLayout/TextView/android:id//@+id\/tv_close_app,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.tv_close_app
def://app/src/main/res/layout/activity_header_base.xml//layout/FrameLayout/com.example.jingbin.cloudreader.view.MyNestedScrollView/LinearLayout/RelativeLayout/android:id//@+id\/header_container,use://app/src/main/java/com/example/jingbin/cloudreader/base/BaseHeaderActivity.java//R.id.header_container
